Year,Month,Day,hr,mn,WSPD,WVHT,WTMP
2021,7,5,15,20,4.2,99,15.4
2021,7,5,15,30,3.3,99,15.3
2021,7,5,15,40,3.7,1.36,15.3
2021,7,5,15,50,4.4,99,15.2
2021,7,5,16,0,3.6,99,15.2
2021,7,5,16,10,3.8,99,15.2
2021,7,5,16,20,4.2,99,15.2
2021,7,5,16,30,4.5,99,15.2
2021,7,5,16,40,4.4,1.29,15.2
2021,7,5,16,50,3.6,99,15.2
2021,7,5,17,0,3.1,99,15.2
2021,7,5,17,10,3.4,99,15.2
2021,7,5,17,20,3.1,99,15.3
2021,7,5,17,30,2.7,99,15.3
2021,7,5,17,40,3.3,1.31,15.3
2021,7,5,17,50,3.6,99,15.3
2021,7,5,18,0,3.3,99,15.3
2021,7,5,18,10,4,99,15.3
2021,7,5,18,20,3.7,99,15.3
2021,7,5,18,30,3.3,99,15.3
2021,7,5,18,40,3.4,1.23,15.3
2021,7,5,18,50,3.3,99,15.3
2021,7,5,19,0,3.7,99,15.3
2021,7,5,19,10,3.5,99,15.3
2021,7,5,19,20,4.6,99,15.4
2021,7,5,19,30,5.1,99,15.4
2021,7,5,19,40,3.9,1.2,15.4
2021,7,5,19,50,3.2,99,15.4
2021,7,5,20,0,4.3,99,15.5
2021,7,5,20,10,4.3,99,15.5
2021,7,5,20,20,5.1,99,15.5
2021,7,5,20,30,4.4,99,15.5
2021,7,5,20,40,4.9,1.28,15.5
2021,7,5,20,50,4.8,99,15.6
2021,7,5,21,0,4.6,99,15.6
2021,7,5,21,10,5.3,99,15.6
2021,7,5,21,20,5.2,99,15.6
2021,7,5,21,30,5.6,99,15.6
2021,7,5,21,40,5.2,1.28,15.6
2021,7,5,21,50,5.5,99,15.6
2021,7,5,22,0,5.8,99,15.6
2021,7,5,22,10,5.6,99,99
2021,7,5,22,20,5.3,99,15.6
2021,7,5,22,30,5.4,99,15.6
2021,7,5,22,40,6.3,1.29,15.6
2021,7,5,22,50,5.7,99,15.6
2021,7,5,23,0,5.9,99,15.6
2021,7,5,23,10,5.4,99,15.6
2021,7,5,23,20,5.9,99,15.6
2021,7,5,23,30,6.2,99,15.6
2021,7,5,23,40,6.5,1.32,15.6
2021,7,5,23,50,6.7,99,15.6
2021,7,6,0,0,7.1,99,15.6
2021,7,6,0,10,6.9,99,15.6
2021,7,6,0,20,6.9,99,15.5
2021,7,6,0,30,6.9,99,15.5
2021,7,6,0,40,6.7,1.3,15.5
2021,7,6,0,50,7.3,99,15.5
2021,7,6,1,0,7.5,99,15.5
2021,7,6,1,10,7.1,99,15.5
2021,7,6,1,20,7.3,99,15.5
2021,7,6,1,30,6.7,99,99
2021,7,6,1,40,7.5,1.32,15.5
2021,7,6,1,50,7.5,99,15.5
2021,7,6,2,0,7,99,15.5
2021,7,6,2,10,7.5,99,15.5
2021,7,6,2,20,7.7,99,15.5
2021,7,6,2,30,8.3,99,15.4
2021,7,6,2,40,7.3,1.36,15.4
2021,7,6,2,50,7.5,99,15.4
2021,7,6,3,0,7.4,99,15.4
2021,7,6,3,10,7.6,99,15.4
2021,7,6,3,20,7.6,99,15.4
2021,7,6,3,30,7.7,99,15.4
2021,7,6,3,40,7.8,1.4,15.3
2021,7,6,3,50,7.7,99,15.3
2021,7,6,4,0,7.4,99,15.3
2021,7,6,4,10,7.8,99,15.3
2021,7,6,4,20,7.1,99,15.3
2021,7,6,4,30,7.6,99,15.2
2021,7,6,4,40,7,1.37,99
2021,7,6,4,50,7.6,99,15.2
2021,7,6,5,0,7.1,99,15.1
2021,7,6,5,10,7.1,99,15.1
2021,7,6,5,20,6.8,99,15.1
2021,7,6,5,30,7,99,15.1
2021,7,6,5,40,6.8,1.35,15.1
2021,7,6,5,50,7.1,99,15.1
2021,7,6,6,0,7,99,15.1
2021,7,6,6,10,7,99,15.1
2021,7,6,6,20,6.6,99,15.1
2021,7,6,6,30,6.8,99,15
2021,7,6,6,40,6.6,1.4,15
2021,7,6,6,50,7,99,14.9
2021,7,6,7,0,6.6,99,14.9
2021,7,6,7,10,6.5,99,15
2021,7,6,7,20,6.8,99,15
2021,7,6,7,30,7,99,15
2021,7,6,7,40,6.7,1.43,15
2021,7,6,7,50,7.2,99,15.1
2021,7,6,8,0,7,99,15.1
2021,7,6,8,10,7.4,99,15.1
2021,7,6,8,20,6.9,99,15.1
2021,7,6,8,30,6.5,99,15.1
2021,7,6,8,40,7.4,1.46,15.2
2021,7,6,8,50,7.1,99,15.2
2021,7,6,9,0,7.2,99,15.1
2021,7,6,9,10,7.2,99,15.1
2021,7,6,9,20,7.4,99,15.1
2021,7,6,9,30,7.9,99,15
2021,7,6,9,40,7.3,1.37,15.1
2021,7,6,9,50,7.6,99,15
2021,7,6,10,0,7.1,99,15
2021,7,6,10,10,7.4,99,15
2021,7,6,10,20,7.9,99,15
2021,7,6,10,30,7.9,99,15
2021,7,6,10,40,7.4,1.54,15
2021,7,6,10,50,8,99,15
2021,7,6,11,0,7.6,99,15
2021,7,6,11,10,8,99,15.1
2021,7,6,11,20,8,99,15.1
2021,7,6,11,30,8,99,15.1
2021,7,6,11,40,7.7,1.61,15.1
2021,7,6,11,50,7.6,99,15.1
2021,7,6,12,0,7.6,99,15.1
2021,7,6,12,10,7.8,99,15.1
2021,7,6,12,20,7.9,99,15
2021,7,6,12,30,7.7,99,15
2021,7,6,12,40,8,1.65,15
2021,7,6,12,50,7.5,99,15
2021,7,6,13,0,8.2,99,15
2021,7,6,13,10,8,99,15
2021,7,6,13,20,8.1,99,15
2021,7,6,13,30,8.1,99,15
2021,7,6,13,40,7.7,1.76,15.1
2021,7,6,13,50,8.1,99,15.1
2021,7,6,14,0,8,99,15.1
2021,7,6,14,10,8.1,99,15.1
2021,7,6,14,20,8.2,99,15.1
2021,7,6,14,30,8,99,15
2021,7,6,14,40,8,1.86,15
2021,7,6,14,50,7.9,99,15
2021,7,6,15,0,7.4,99,15
2021,7,6,15,10,7.8,99,15
2021,7,6,15,20,7.6,99,15
2021,7,6,15,30,7.4,99,15
2021,7,6,15,40,7.2,1.78,15
2021,7,6,15,50,6.9,99,15
2021,7,6,16,0,7,99,15
2021,7,6,16,10,6.6,99,15
2021,7,6,16,20,6.8,99,15
2021,7,6,16,30,7.5,99,15
2021,7,6,16,40,7.9,1.82,15
2021,7,6,16,50,7.3,99,15
2021,7,6,17,0,7.1,99,15
2021,7,6,17,10,7.2,99,15
2021,7,6,17,20,7.4,99,15
2021,7,6,17,30,7.2,99,15.1
2021,7,6,17,40,7.2,1.87,15.1
2021,7,6,17,50,7.6,99,15.1
2021,7,6,18,0,7.2,99,15.1
2021,7,6,18,10,7.4,99,15.1
2021,7,6,18,20,7,99,15.1
2021,7,6,18,30,6.8,99,15.1
2021,7,6,18,40,7.4,1.92,15.1
2021,7,6,18,50,7.6,99,15.1
2021,7,6,19,0,7.6,99,15.1
2021,7,6,19,10,8.1,99,15.1
2021,7,6,19,20,7.9,99,15.1
2021,7,6,19,30,7.7,99,15.1
2021,7,6,19,40,8.6,1.96,15.1
2021,7,6,19,50,8.4,99,15.1
2021,7,6,20,0,8.7,99,15.1
2021,7,6,20,10,9,99,15.2
2021,7,6,20,20,9.2,99,15.2
2021,7,6,20,30,8.8,99,15.2
2021,7,6,20,40,8.9,1.95,15.2
2021,7,6,20,50,9.1,99,15.2
2021,7,6,21,0,8.5,99,15.2
2021,7,6,21,10,9.1,99,15.2
2021,7,6,21,20,9,99,15.2
2021,7,6,21,30,8.8,99,15.2
2021,7,6,21,40,9.5,2.02,15.1
2021,7,6,21,50,9.3,99,15.2
2021,7,6,22,0,9.4,99,15.2
2021,7,6,22,10,10.3,99,15.1
2021,7,6,22,20,10.1,99,15.1
2021,7,6,22,30,10.3,99,15.1
2021,7,6,22,40,10,1.96,15.1
2021,7,6,22,50,9.9,99,15.1
2021,7,6,23,0,9,99,15.1
2021,7,6,23,10,9.8,99,15.1
2021,7,6,23,20,10.5,99,15.1
2021,7,6,23,30,10.1,99,15.1
2021,7,6,23,40,10.7,2.26,15.1
2021,7,6,23,50,10.7,99,15.1
2021,7,7,0,0,10.4,99,15.1
2021,7,7,0,10,10.5,99,15.1
2021,7,7,0,20,10.3,99,15.1
2021,7,7,0,30,10.3,99,15.1
2021,7,7,0,40,9.5,2.27,15.1
2021,7,7,0,50,9.8,99,15.1
2021,7,7,1,0,10.6,99,15.1
2021,7,7,1,10,10.4,99,15.1
2021,7,7,1,20,10.1,99,15.1
2021,7,7,1,30,10.3,99,15
2021,7,7,1,40,9.6,2.33,15
2021,7,7,1,50,9.7,99,15
2021,7,7,2,0,10.2,99,15
2021,7,7,2,10,9.8,99,15
2021,7,7,2,20,9.2,99,15
2021,7,7,2,30,10.3,99,15
2021,7,7,2,40,9.9,2.38,15
2021,7,7,2,50,10.1,99,15
2021,7,7,3,0,10,99,15
2021,7,7,3,10,10,99,15
2021,7,7,3,20,9.8,99,15
2021,7,7,3,30,9.7,99,15
2021,7,7,3,40,10,2.42,15
2021,7,7,3,50,10.3,99,15
2021,7,7,4,0,10.2,99,15
2021,7,7,4,10,10.8,99,15
2021,7,7,4,20,10.7,99,15
2021,7,7,4,30,10.5,99,15
2021,7,7,4,40,10.5,2.6,15
2021,7,7,4,50,9.8,99,15
2021,7,7,5,0,10.3,99,15
2021,7,7,5,10,10.5,99,15
2021,7,7,5,20,10.4,99,15
2021,7,7,5,30,9.9,99,15
2021,7,7,5,40,10.2,2.6,15
2021,7,7,5,50,10.1,99,15
2021,7,7,6,0,9.6,99,15
2021,7,7,6,10,9.9,99,15
2021,7,7,6,20,10.1,99,15
2021,7,7,6,30,9.9,99,15
2021,7,7,6,40,10,2.56,15
2021,7,7,6,50,9.6,99,15
2021,7,7,7,0,9.9,99,15
2021,7,7,7,10,10.1,99,15
2021,7,7,7,20,10,99,15.1
2021,7,7,7,30,10,99,15.1
2021,7,7,7,40,10.2,2.67,15.1
2021,7,7,7,50,10.6,99,15.1
2021,7,7,8,0,10.8,99,15.1
2021,7,7,8,10,10.8,99,15.1
2021,7,7,8,20,10.3,99,15.1
2021,7,7,8,30,11,99,15.1
2021,7,7,8,40,10.6,2.61,15.1
2021,7,7,8,50,10,99,15.1
2021,7,7,9,0,10.1,99,15.1
2021,7,7,9,10,10.5,99,15.1
2021,7,7,9,20,10.2,99,15.1
2021,7,7,9,30,10.5,99,15.1
2021,7,7,9,40,10.9,2.84,15.1
2021,7,7,9,50,10.9,99,15.1
2021,7,7,10,0,10.8,99,15.1
2021,7,7,10,10,10.8,99,15.1
2021,7,7,10,20,10.8,99,15.1
2021,7,7,10,30,10.5,99,15.1
2021,7,7,10,40,10.3,2.63,15.1
2021,7,7,10,50,10.7,99,15.1
2021,7,7,11,0,11.5,99,15
2021,7,7,11,10,11.2,99,15
2021,7,7,11,20,11.9,99,15
2021,7,7,11,30,11.2,99,15
2021,7,7,11,40,11.1,2.83,15
2021,7,7,11,50,11.7,99,15
2021,7,7,12,0,11.6,99,15
2021,7,7,12,10,11.5,99,15
2021,7,7,12,20,11.3,99,15
2021,7,7,12,30,11.6,99,15
2021,7,7,12,40,11.2,2.65,15
2021,7,7,12,50,11.4,99,14.9
2021,7,7,13,0,10.9,99,14.9
2021,7,7,13,10,11.2,99,14.9
2021,7,7,13,20,11.2,99,14.9
2021,7,7,13,30,10.9,99,14.9
2021,7,7,13,40,10.6,2.61,14.9
2021,7,7,13,50,11,99,14.9
2021,7,7,14,0,10.7,99,14.9
2021,7,7,14,10,10.5,99,14.9
2021,7,7,14,20,10.9,99,14.9
2021,7,7,14,30,10.9,99,14.9
2021,7,7,14,40,10.7,2.81,14.9
2021,7,7,14,50,11,99,14.9
2021,7,7,15,0,11.3,99,14.8
2021,7,7,15,10,11.1,99,14.8
2021,7,7,15,20,10.8,99,14.8
2021,7,7,15,30,10.5,99,14.8
2021,7,7,15,40,11.2,2.93,14.8
2021,7,7,15,50,11.5,99,14.8
2021,7,7,16,0,11,99,14.8
2021,7,7,16,10,11,99,14.8
2021,7,7,16,20,11,99,14.8
2021,7,7,16,30,11.3,99,14.7
2021,7,7,16,40,11.1,2.9,14.7
2021,7,7,16,50,11.6,99,14.7
2021,7,7,17,0,10.8,99,14.7
2021,7,7,17,10,11,99,14.7
2021,7,7,17,20,11,99,14.7
2021,7,7,17,30,11,99,14.7
2021,7,7,17,40,10.4,2.7,14.7
2021,7,7,17,50,10.2,99,14.7
2021,7,7,18,0,10.3,99,14.7
2021,7,7,18,10,9.9,99,14.7
2021,7,7,18,20,10.4,99,14.7
2021,7,7,18,30,11.3,99,14.7
2021,7,7,18,40,11.4,2.76,14.7
2021,7,7,18,50,11.5,99,14.7
2021,7,7,19,0,10.7,99,14.8
2021,7,7,19,10,10.9,99,14.8
2021,7,7,19,20,11.8,99,14.8
2021,7,7,19,30,11.8,99,14.8
2021,7,7,19,40,11.8,2.78,14.8
2021,7,7,19,50,11.4,99,14.8
2021,7,7,20,0,11.8,99,14.8
2021,7,7,20,10,11.4,99,14.8
2021,7,7,20,20,11.6,99,14.8
2021,7,7,20,30,12.2,99,14.8
2021,7,7,20,40,11.8,2.69,14.8
2021,7,7,20,50,11.5,99,14.8
2021,7,7,21,0,10.6,99,14.8
2021,7,7,21,10,10.8,99,14.9
2021,7,7,21,20,11.8,99,14.9
2021,7,7,21,30,12.3,99,14.9
2021,7,7,21,40,11.9,2.57,14.9
2021,7,7,21,50,10.9,99,14.9
2021,7,7,22,0,11.9,99,14.9
2021,7,7,22,10,11.9,99,14.8
2021,7,7,22,20,11.1,99,14.9
2021,7,7,22,30,12,99,14.9
2021,7,7,22,40,12,2.83,14.9
2021,7,7,22,50,12.4,99,14.9
2021,7,7,23,0,11.9,99,14.9
2021,7,7,23,10,12.5,99,14.9
2021,7,7,23,20,12,99,14.9
2021,7,7,23,30,12,99,14.9
2021,7,7,23,40,11.8,2.88,14.9
2021,7,7,23,50,11.8,99,14.9
2021,7,8,0,0,11.4,99,14.9
2021,7,8,0,10,10.7,99,14.9
2021,7,8,0,20,11.8,99,14.9
2021,7,8,0,30,10.8,99,14.8
2021,7,8,0,40,11.1,3,14.8
2021,7,8,0,50,10.7,99,14.8
2021,7,8,1,0,10.3,99,14.8
2021,7,8,1,10,10.8,99,14.8
2021,7,8,1,20,10.7,99,14.8
2021,7,8,1,30,10.4,99,14.8
2021,7,8,1,40,9.9,2.75,14.8
2021,7,8,1,50,9.8,99,14.8
2021,7,8,2,0,10.2,99,14.8
2021,7,8,2,10,9.9,99,14.8
2021,7,8,2,20,10.2,99,14.8
2021,7,8,2,30,9.3,99,14.8
2021,7,8,2,40,9.6,2.78,14.8
2021,7,8,2,50,9.1,99,14.8
2021,7,8,3,0,8.9,99,14.8
2021,7,8,3,10,9.5,99,14.8
2021,7,8,3,20,9.3,99,14.8
2021,7,8,3,30,9.7,99,14.8
2021,7,8,3,40,9.2,2.85,14.8
2021,7,8,3,50,9.3,99,14.8
2021,7,8,4,0,10,99,14.8
2021,7,8,4,10,9.8,99,14.8
2021,7,8,4,20,9.8,99,14.8
2021,7,8,4,30,9.2,99,14.8
2021,7,8,4,40,9.3,2.53,14.8
2021,7,8,4,50,9.4,99,14.7
2021,7,8,5,0,9.5,99,14.7
2021,7,8,5,10,9.4,99,14.7
2021,7,8,5,20,9.6,99,14.7
2021,7,8,5,30,9.3,99,14.7
2021,7,8,5,40,10,2.53,14.7
2021,7,8,5,50,9.3,99,14.7
2021,7,8,6,0,9,99,14.7
2021,7,8,6,10,9,99,14.7
2021,7,8,6,20,8.9,99,14.7
2021,7,8,6,30,8.5,99,14.7
2021,7,8,6,40,8.9,2.68,14.7
2021,7,8,6,50,8.5,99,14.7
2021,7,8,7,0,8.8,99,14.7
2021,7,8,7,10,8.8,99,14.7
2021,7,8,7,20,8.3,99,14.7
2021,7,8,7,30,9.2,99,14.7
2021,7,8,7,40,9.2,2.56,14.7
2021,7,8,7,50,8.8,99,14.7
2021,7,8,8,0,9,99,14.7
2021,7,8,8,10,8.8,99,14.7
2021,7,8,8,20,8.6,99,14.7
2021,7,8,8,30,8.9,99,14.6
2021,7,8,8,40,8.8,2.67,14.7
2021,7,8,8,50,7.9,99,14.6
2021,7,8,9,0,7.9,99,14.6
2021,7,8,9,10,7.8,99,14.6
2021,7,8,9,20,8.1,99,14.6
2021,7,8,9,30,7.5,99,14.6
2021,7,8,9,40,7.5,2.42,14.6
2021,7,8,9,50,7.6,99,14.6
2021,7,8,10,0,7.5,99,14.6
2021,7,8,10,10,7.1,99,14.6
2021,7,8,10,20,7.3,99,14.6
2021,7,8,10,30,7.3,99,14.6
2021,7,8,10,40,7.2,2.51,14.6
2021,7,8,10,50,7,99,14.6
2021,7,8,11,0,6.7,99,14.6
2021,7,8,11,10,6.2,99,14.6
2021,7,8,11,20,6.6,99,14.6
2021,7,8,11,30,6.4,99,14.6
2021,7,8,11,40,6.2,2.57,14.6
2021,7,8,11,50,5.8,99,14.6
2021,7,8,12,0,6,99,14.6
2021,7,8,12,10,5.9,99,14.6
2021,7,8,12,20,6.2,99,14.6
2021,7,8,12,30,5.9,99,14.6
2021,7,8,12,40,5.5,2.32,14.6
2021,7,8,12,50,4.7,99,14.6
2021,7,8,13,0,4.9,99,14.6
2021,7,8,13,10,4.9,99,14.6
2021,7,8,13,20,5.4,99,14.6
2021,7,8,13,30,5.2,99,14.6
2021,7,8,13,40,5.3,2.41,14.6
2021,7,8,13,50,4.7,99,14.6
2021,7,8,14,0,5.4,99,14.6
2021,7,8,14,10,4.5,99,14.6
2021,7,8,14,20,4.7,99,14.6
2021,7,8,14,30,4.7,99,14.5
2021,7,8,14,40,4.6,2.56,14.5
2021,7,8,14,50,4.4,99,14.5
2021,7,8,15,0,4.2,99,14.5
2021,7,8,15,10,4.2,99,14.5
2021,7,8,15,20,4.1,99,14.5
2021,7,8,15,30,4.4,99,14.5
2021,7,8,15,40,4.2,2.35,14.5
2021,7,8,15,50,4.2,99,14.5
2021,7,8,16,0,4,99,14.5
2021,7,8,16,10,3.9,99,14.5
2021,7,8,16,20,4.1,99,14.5
2021,7,8,16,30,4.4,99,14.5
2021,7,8,16,40,4.5,2.41,14.5
2021,7,8,16,50,4.1,99,14.5
2021,7,8,17,0,3.5,99,14.5
2021,7,8,17,10,3.9,99,14.5
2021,7,8,17,20,4.2,99,14.5
2021,7,8,17,30,4,99,14.5
2021,7,8,17,40,4.3,2.16,14.5
2021,7,8,17,50,4.2,99,14.5
2021,7,8,18,0,4.6,99,14.5
2021,7,8,18,10,4.8,99,14.5
2021,7,8,18,20,4.7,99,14.5
2021,7,8,18,30,5,99,14.5
2021,7,8,18,40,5.3,2.14,14.5
2021,7,8,18,50,5.9,99,14.5
2021,7,8,19,0,6,99,14.5
2021,7,8,19,10,6.5,99,14.5
2021,7,8,19,20,6.7,99,14.5
2021,7,8,19,30,6.4,99,14.5
2021,7,8,19,40,5.9,2.14,14.5
2021,7,8,19,50,5.6,99,14.5
2021,7,8,20,0,5.6,99,14.5
2021,7,8,20,10,5.4,99,14.5
2021,7,8,20,20,5.7,99,14.6
2021,7,8,20,30,6,99,14.6
2021,7,8,20,40,5.8,2.14,14.5
2021,7,8,20,50,5.8,99,14.6
2021,7,8,21,0,6.4,99,14.6
2021,7,8,21,10,6.3,99,14.6
2021,7,8,21,20,5.9,99,14.6
2021,7,8,21,30,5.6,99,14.6
2021,7,8,21,40,5.7,2.11,14.6
2021,7,8,21,50,6,99,99
2021,7,8,22,0,6.1,99,14.7
2021,7,8,22,10,5.6,99,14.7
2021,7,8,22,20,5.8,99,14.7
2021,7,8,22,30,6.3,99,14.7
2021,7,8,22,40,6.1,2.1,14.7
2021,7,8,22,50,6.1,99,14.7
2021,7,8,23,0,5.8,99,14.7
2021,7,8,23,10,6,99,14.7
2021,7,8,23,20,5.4,99,14.8
2021,7,8,23,30,5.4,99,14.8
2021,7,8,23,40,5.7,1.85,14.8
2021,7,8,23,50,5.7,99,14.9
2021,7,9,0,0,6,99,14.8
2021,7,9,0,10,5.7,99,14.8
2021,7,9,0,20,5,99,14.9
2021,7,9,0,30,4.7,99,14.9
2021,7,9,0,40,4.7,1.95,14.9
2021,7,9,0,50,5.3,99,14.9
2021,7,9,1,0,5.8,99,14.8
2021,7,9,1,10,6.1,99,14.9
2021,7,9,1,20,6.3,99,14.9
2021,7,9,1,30,6.5,99,14.9
2021,7,9,1,40,6.7,2.02,14.9
2021,7,9,1,50,6.3,99,14.9
2021,7,9,2,0,6.3,99,14.9
2021,7,9,2,10,6.1,99,14.9
2021,7,9,2,20,6.1,99,14.8
2021,7,9,2,30,5.8,99,14.8
2021,7,9,2,40,6.2,2.08,14.8
2021,7,9,2,50,5.6,99,14.8
2021,7,9,3,0,5.8,99,14.8
2021,7,9,3,10,6.1,99,14.8
2021,7,9,3,20,5.8,99,14.8
2021,7,9,3,30,5.8,99,14.8
2021,7,9,3,40,5.3,2,14.7
2021,7,9,3,50,5.3,99,14.7
2021,7,9,4,0,5,99,14.7
2021,7,9,4,10,5.2,99,14.7
2021,7,9,4,20,5.2,99,14.7
2021,7,9,4,30,4.6,99,14.6
2021,7,9,4,40,4.6,2.18,14.6
2021,7,9,4,50,3.8,99,14.6
2021,7,9,5,0,4.2,99,14.5
2021,7,9,5,10,3.7,99,14.3
2021,7,9,5,20,3.5,99,14.2
2021,7,9,5,30,3.8,99,14.2
2021,7,9,5,40,4,2.24,14.2
2021,7,9,5,50,4,99,14.2
2021,7,9,6,0,4,99,14.2
2021,7,9,6,10,3.8,99,14.2
2021,7,9,6,20,3.4,99,14.2
2021,7,9,6,30,3.1,99,14.2
2021,7,9,6,40,3.2,2.2,14.2
2021,7,9,6,50,3.2,99,14.2
2021,7,9,7,0,2.8,99,14.2
2021,7,9,7,10,2.7,99,14.3
2021,7,9,7,20,2.3,99,14.3
2021,7,9,7,30,2.4,99,14.3
2021,7,9,7,40,2.4,2.06,14.3
2021,7,9,7,50,2.1,99,14.3
2021,7,9,8,0,2.2,99,14.3
2021,7,9,8,10,2.3,99,14.3
2021,7,9,8,20,2.4,99,14.3
2021,7,9,8,30,2.3,99,14.3
2021,7,9,8,40,1.9,2,14.3
2021,7,9,8,50,1.4,99,14.3
2021,7,9,9,0,1.1,99,14.3
2021,7,9,9,10,0.8,99,14.3
2021,7,9,9,20,0.9,99,14.3
2021,7,9,9,30,1.3,99,14.3
2021,7,9,9,40,1.4,2.11,14.3
2021,7,9,9,50,1.7,99,14.3
2021,7,9,10,0,1.8,99,14.3
2021,7,9,10,10,1.6,99,14.3
2021,7,9,10,20,1.9,99,14.3
2021,7,9,10,30,1.9,99,14.3
2021,7,9,10,40,1.5,1.93,14.3
2021,7,9,10,50,1.5,99,14.3
2021,7,9,11,0,1.5,99,14.3
2021,7,9,11,10,0.9,99,14.3
2021,7,9,11,20,1,99,14.3
2021,7,9,11,30,1,99,14.2
2021,7,9,11,40,0.9,2,14.2
2021,7,9,11,50,0.8,99,14.2
2021,7,9,12,0,0.7,99,14.2
2021,7,9,12,10,0.2,99,14.2
2021,7,9,12,20,0.1,99,14.2
2021,7,9,12,30,0.5,99,14.2
2021,7,9,12,40,0.2,2.08,14.2
2021,7,9,12,50,0.1,99,14.2
2021,7,9,13,0,0.1,99,14.2
2021,7,9,13,10,0.4,99,14.2
2021,7,9,13,20,0.4,99,14.1
2021,7,9,13,30,0.1,99,14.1
2021,7,9,13,40,0.3,1.97,14.1
2021,7,9,13,50,0.2,99,14.1
2021,7,9,14,0,0.9,99,14.1
2021,7,9,14,10,1.2,99,14.1
2021,7,9,14,20,1.2,99,14.1
2021,7,9,14,30,1,99,14.1
2021,7,9,14,40,0.9,2.2,14.2
2021,7,9,14,50,0.8,99,14.2
2021,7,9,15,0,0.7,99,14.2
2021,7,9,15,10,0.6,99,14.2
2021,7,9,15,20,0.3,99,14.2
2021,7,9,15,30,0.2,99,14.2
2021,7,9,15,40,0.3,2.11,14.2
2021,7,9,15,50,0.3,99,14.3
2021,7,9,16,0,0.5,99,14.3
2021,7,9,16,10,0.4,99,14.3
2021,7,9,16,20,0.1,99,14.3
2021,7,9,16,30,0.2,99,14.5
2021,7,9,16,40,0.1,2.1,14.6
2021,7,9,16,50,0.1,99,14.6
2021,7,9,17,0,0.1,99,14.6
2021,7,9,17,10,0,99,14.6
2021,7,9,17,20,0.1,99,14.7
2021,7,9,17,30,0.3,99,14.7
2021,7,9,17,40,0.2,2.03,14.7
2021,7,9,17,50,0.1,99,14.8
2021,7,9,18,0,0.2,99,14.9
2021,7,9,18,10,0.2,99,14.9
2021,7,9,18,20,0.5,99,14.9
2021,7,9,18,30,0.7,99,14.9
2021,7,9,18,40,0.8,2.08,15
2021,7,9,18,50,1.1,99,15
2021,7,9,19,0,1.2,99,15.1
2021,7,9,19,10,1.8,99,15.1
2021,7,9,19,20,2.1,99,15.4
2021,7,9,19,30,2.3,99,15.6
2021,7,9,19,40,2.5,2.37,15.7
2021,7,9,19,50,2.9,99,15.8
2021,7,9,20,0,3.3,99,15.5
2021,7,9,20,10,2.8,99,15.6
2021,7,9,20,20,2.6,99,15.8
2021,7,9,20,30,2.3,99,15.9
2021,7,9,20,40,2.8,2.16,15.6
2021,7,9,20,50,3,99,15.7
2021,7,9,21,0,3.3,99,15.5
2021,7,9,21,10,2.7,99,15.6
2021,7,9,21,20,2.3,99,16.1
2021,7,9,21,30,2,99,16.3
2021,7,9,21,40,2,2.02,15.8
2021,7,9,21,50,2.2,99,15.4
2021,7,9,22,0,2.7,99,15.7
2021,7,9,22,10,3.2,99,15.7
2021,7,9,22,20,3.1,99,15.7
2021,7,9,22,30,3.2,99,15.4
2021,7,9,22,40,3.1,2.11,15.4
2021,7,9,22,50,2.6,99,15.4
2021,7,9,23,0,2.4,99,15.9
2021,7,9,23,10,2.3,99,16.1
2021,7,9,23,20,2.5,99,16.1
2021,7,9,23,30,2.7,99,16.2
2021,7,9,23,40,2.5,2.06,16.2
2021,7,9,23,50,2.5,99,16.2
2021,7,10,0,0,2.6,99,16.2
2021,7,10,0,10,3.2,99,16.1
2021,7,10,0,20,3.5,99,16
2021,7,10,0,30,3.8,99,15.9
2021,7,10,0,40,3.7,2,15.8
2021,7,10,0,50,3.8,99,15.8
2021,7,10,1,0,3.6,99,15.8
2021,7,10,1,10,3.9,99,15.8
2021,7,10,1,20,4.2,99,15.8
2021,7,10,1,30,3.9,99,15.8
2021,7,10,1,40,4.2,2.01,15.6
2021,7,10,1,50,4.2,99,15.7
2021,7,10,2,0,4.1,99,15.7
2021,7,10,2,10,4.1,99,15.7
2021,7,10,2,20,4.6,99,15.6
2021,7,10,2,30,4.7,99,15.5
2021,7,10,2,40,5,1.99,15.5
2021,7,10,2,50,5,99,15.7
2021,7,10,3,0,5,99,15.7
2021,7,10,3,10,5.1,99,15.7
2021,7,10,3,20,5.2,99,15.6
2021,7,10,3,30,5.3,99,15.6
2021,7,10,3,40,5.1,1.89,15.7
2021,7,10,3,50,5.2,99,15.6
2021,7,10,4,0,4.9,99,15.5
2021,7,10,4,10,4.7,99,15.6
2021,7,10,4,20,4.4,99,15.7
2021,7,10,4,30,4.3,99,15.8
2021,7,10,4,40,4.8,1.61,15.8
2021,7,10,4,50,4.2,99,15.8
2021,7,10,5,0,4.1,99,15.8
2021,7,10,5,10,4.4,99,15.7
2021,7,10,5,20,4.5,99,15.7
2021,7,10,5,30,4.5,99,15.7
2021,7,10,5,40,4.9,1.63,15.7
2021,7,10,5,50,4.9,99,15.7
2021,7,10,6,0,4.9,99,15.6
2021,7,10,6,10,4.7,99,15.6
2021,7,10,6,20,4.7,99,15.6
2021,7,10,6,30,4.9,99,15.6
2021,7,10,6,40,4.7,1.73,15.7
2021,7,10,6,50,4.9,99,15.7
2021,7,10,7,0,5.2,99,15.6
