"site","sensor_number","date_time","date","time","temp_durafet_c","p_h","tide","temp_c","tide_height","temp_hobo_c"
"Alegria",4,2021-06-20 09:45:00,"06/20/2021","09:45:00",15.48600475,8.055436901,"high",16.15,2.384166,NA
"Alegria",4,2021-06-20 10:00:00,"06/20/2021","10:00:00",15.50281557,8.063926253,"high",16.1722222222222,2.220716,NA
"Alegria",4,2021-06-20 10:15:00,"06/20/2021","10:15:00",15.53601182,8.075974979,"high",16.2111111111111,2.058991,NA
"Alegria",4,2021-06-20 10:30:00,"06/20/2021","10:30:00",15.60003877,8.087541527,"high",16.3222222222222,1.901961,NA
"Alegria",4,2021-06-20 10:45:00,"06/20/2021","10:45:00",15.61823194,8.100167954,"high",16.3,1.753253,NA
"Alegria",4,2021-06-20 11:00:00,"06/20/2021","11:00:00",15.69278452,8.113963851,"high",16.4055555555556,1.615718,NA
"Alegria",4,2021-06-20 11:15:00,"06/20/2021","11:15:00",15.72896214,8.126487299,"high",16.4277777777778,1.492684,NA
"Alegria",4,2021-06-20 11:30:00,"06/20/2021","11:30:00",15.79888576,8.127687921,"high",16.5222222222222,1.386695,NA
"Alegria",4,2021-06-20 11:45:00,"06/20/2021","11:45:00",15.81637192,8.132612648,"high",16.5055555555556,1.300545,NA
"Alegria",4,2021-06-20 12:00:00,"06/20/2021","12:00:00",15.88107849,8.1402813,"high",16.5888888888889,1.236304,NA
"Alegria",4,2021-06-20 12:15:00,"06/20/2021","12:15:00",16.01590672,8.184454704,"high",16.7722222222222,1.196,NA
"Alegria",4,2021-06-20 12:30:00,"06/20/2021","12:30:00",16.06801526,8.165153729,"high",16.8333333333333,1.181181,NA
"Alegria",4,2021-06-20 12:45:00,"06/20/2021","12:45:00",16.15197423,8.174544435,"high",16.8888888888889,1.192674,NA
"Alegria",4,2021-06-20 13:00:00,"06/20/2021","13:00:00",16.205315,8.160365969,"high",16.9666666666667,1.230897,NA
"Alegria",4,2021-06-20 13:15:00,"06/20/2021","13:15:00",16.29813032,8.161035826,"high",17.05,1.296029,NA
"Alegria",4,2021-06-20 13:30:00,"06/20/2021","13:30:00",16.41696981,8.160490745,"high",17.2,1.388051,NA
"Alegria",4,2021-06-20 13:45:00,"06/20/2021","13:45:00",16.41288323,8.142759775,"high",17.1333333333333,1.506163,NA
"Alegria",4,2021-06-20 14:00:00,"06/20/2021","14:00:00",16.41589522,8.131442923,"high",17.1166666666667,1.649603,NA
"Alegria",4,2021-06-20 14:15:00,"06/20/2021","14:15:00",16.45040817,8.133164899,"high",17.1666666666667,1.816809,NA
"Alegria",4,2021-06-20 14:30:00,"06/20/2021","14:30:00",16.42824995,8.117980557,"high",17.1166666666667,2.005716,NA
"Alegria",4,2021-06-20 14:45:00,"06/20/2021","14:45:00",16.51304769,8.121463981,"high",17.2222222222222,2.214531,NA
"Alegria",4,2021-06-20 15:00:00,"06/20/2021","15:00:00",16.47993355,8.148940916,"high",17.1555555555556,2.440234,NA
"Alegria",4,2021-06-20 15:15:00,"06/20/2021","15:15:00",16.53830999,8.108108193,"high",17.2111111111111,2.68046,NA
"Alegria",4,2021-06-20 15:30:00,"06/20/2021","15:30:00",16.53044149,8.115944396,"high",17.2,2.931544,NA
"Alegria",4,2021-06-20 15:45:00,"06/20/2021","15:45:00",16.52417096,8.132608609,"high",17.2,3.190689,NA
"Alegria",4,2021-06-20 16:00:00,"06/20/2021","16:00:00",16.54646417,8.113967761,"high",17.2111111111111,3.453789,NA
"Alegria",4,2021-06-20 16:15:00,"06/20/2021","16:15:00",16.59335079,8.121399942,"high",17.2777777777778,3.717777,NA
"Alegria",4,2021-06-20 16:30:00,"06/20/2021","16:30:00",16.5969267,8.134211848,"high",17.2777777777778,3.978346,NA
"Alegria",4,2021-06-20 16:45:00,"06/20/2021","16:45:00",16.62821911,8.141730899,"high",17.2944444444444,4.232339,NA
"Alegria",4,2021-06-20 17:00:00,"06/20/2021","17:00:00",16.66971024,8.135105534,"high",17.3833333333333,4.4755,NA
"Alegria",4,2021-06-20 17:15:00,"06/20/2021","17:15:00",16.69222416,8.14383429,"high",17.3722222222222,4.704775,NA
"Alegria",4,2021-06-20 17:30:00,"06/20/2021","17:30:00",16.72243077,8.135172665,"high",17.3833333333333,4.91621,NA
"Alegria",4,2021-06-20 17:45:00,"06/20/2021","17:45:00",16.73622976,8.129030432,"high",17.4055555555556,5.107038,NA
"Alegria",4,2021-06-20 18:00:00,"06/20/2021","18:00:00",16.79852845,8.11779262,"high",17.4777777777778,5.274023,NA
"Alegria",4,2021-06-20 18:15:00,"06/20/2021","18:15:00",16.704985,8.135574224,"high",17.3388888888889,5.414338,NA
"Alegria",4,2021-06-20 18:30:00,"06/20/2021","18:30:00",16.75919424,8.107412214,"high",17.4555555555556,5.525957,NA
"Alegria",4,2021-06-20 18:45:00,"06/20/2021","18:45:00",16.77125508,8.102748212,"high",17.4277777777778,5.606677,NA
"Alegria",4,2021-06-20 19:00:00,"06/20/2021","19:00:00",16.68890375,8.113937795,"high",17.3166666666667,5.655135,NA
"Alegria",4,2021-06-20 19:15:00,"06/20/2021","19:15:00",16.81558819,8.088996116,"high",17.4888888888889,5.670119,NA
"Alegria",4,2021-06-20 19:30:00,"06/20/2021","19:30:00",16.78780242,8.086999056,"high",17.4277777777778,5.650662,NA
"Alegria",4,2021-06-20 19:45:00,"06/20/2021","19:45:00",16.83358854,8.078455824,"high",17.5222222222222,5.596309,NA
"Alegria",4,2021-06-20 20:00:00,"06/20/2021","20:00:00",16.84968014,8.072680131,"high",17.5333333333333,5.507269,NA
"Alegria",4,2021-06-20 20:15:00,"06/20/2021","20:15:00",16.82380816,8.070144153,"high",17.4777777777778,5.384565,NA
"Alegria",4,2021-06-20 20:30:00,"06/20/2021","20:30:00",16.76821873,8.068347454,"high",17.4166666666667,5.229431,NA
"Alegria",4,2021-06-20 20:45:00,"06/20/2021","20:45:00",16.77281772,8.061384307,"high",17.4277777777778,5.043652,NA
"Alegria",4,2021-06-20 21:00:00,"06/20/2021","21:00:00",16.72711744,8.059037509,"high",17.3611111111111,4.829208,NA
"Alegria",4,2021-06-20 21:15:00,"06/20/2021","21:15:00",16.70434333,8.056994188,"high",17.3388888888889,4.589227,NA
"Alegria",4,2021-06-20 21:30:00,"06/20/2021","21:30:00",16.67792058,8.057054673,"high",17.3166666666667,4.326515,NA
"Alegria",4,2021-06-20 21:45:00,"06/20/2021","21:45:00",16.58836543,8.061422665,"high",17.2333333333333,4.044117,NA
"Alegria",4,2021-06-20 22:00:00,"06/20/2021","22:00:00",16.55910074,8.059344261,"high",17.1888888888889,3.746312,NA
"Alegria",4,2021-06-20 22:15:00,"06/20/2021","22:15:00",16.49136304,8.058379304,"high",17.1166666666667,3.436683,NA
"Alegria",4,2021-06-20 22:30:00,"06/20/2021","22:30:00",16.46054553,8.056345654,"high",17.0944444444444,3.118936,NA
"Alegria",4,2021-06-20 22:45:00,"06/20/2021","22:45:00",16.46372847,8.049706034,"high",17.1055555555556,2.797951,NA
"Alegria",4,2021-06-20 23:00:00,"06/20/2021","23:00:00",16.41131294,8.05145043,"high",17.0166666666667,2.477605,NA
"Alegria",4,2021-06-20 23:15:00,"06/20/2021","23:15:00",16.41302158,8.043583016,"high",17.0611111111111,2.162109,NA
"Alegria",4,2021-06-20 23:30:00,"06/20/2021","23:30:00",16.35955156,8.042362496,"high",16.9833333333333,1.855264,NA
"Alegria",4,2021-06-20 23:45:00,"06/20/2021","23:45:00",16.41378672,8.029391108,"high",17.0833333333333,1.561745,NA
"Alegria",4,2021-06-21 00:00:00,"06/21/2021","00:00:00",16.41225583,8.022898132,"high",17.0611111111111,1.284997,NA
"Alegria",4,2021-06-21 00:15:00,"06/21/2021","00:15:00",16.37871063,8.006211318,"high",17.0277777777778,1.028278,NA
"Alegria",4,2021-06-21 04:15:00,"06/21/2021","04:15:00",16.08958238,7.946354489,"high",16.7277777777778,0.937596,NA
"Alegria",4,2021-06-21 04:30:00,"06/21/2021","04:30:00",16.01596135,7.95772958,"high",16.6333333333333,1.146791,NA
"Alegria",4,2021-06-21 04:45:00,"06/21/2021","04:45:00",15.94888673,7.974214039,"high",16.5555555555556,1.365695,NA
"Alegria",4,2021-06-21 05:00:00,"06/21/2021","05:00:00",15.95532597,7.961351463,"high",16.6,1.590525,NA
"Alegria",4,2021-06-21 05:15:00,"06/21/2021","05:15:00",15.95874034,7.960190832,"high",16.6,1.817462,NA
"Alegria",4,2021-06-21 05:30:00,"06/21/2021","05:30:00",15.9367191,7.961460356,"high",16.5888888888889,2.04271,NA
"Alegria",4,2021-06-21 05:45:00,"06/21/2021","05:45:00",15.91613574,7.959896312,"high",16.5444444444444,2.262561,NA
"Alegria",4,2021-06-21 06:00:00,"06/21/2021","06:00:00",15.79664766,7.985831162,"high",16.4055555555556,2.473453,NA
"Alegria",4,2021-06-21 06:15:00,"06/21/2021","06:15:00",15.75933182,7.975669698,"high",16.3944444444444,2.672033,NA
"Alegria",4,2021-06-21 06:30:00,"06/21/2021","06:30:00",15.68068185,7.988268572,"high",16.2777777777778,2.855206,NA
"Alegria",4,2021-06-21 06:45:00,"06/21/2021","06:45:00",15.61481478,7.991718242,"high",16.2111111111111,3.020191,NA
"Alegria",4,2021-06-21 07:00:00,"06/21/2021","07:00:00",15.57934518,7.992493863,"high",16.1944444444444,3.16456,NA
"Alegria",4,2021-06-21 07:15:00,"06/21/2021","07:15:00",15.5476262,8.002078587,"high",16.1833333333333,3.286403,NA
"Alegria",4,2021-06-21 07:30:00,"06/21/2021","07:30:00",15.50919999,8.018122541,"high",16.1388888888889,3.383843,NA
"Alegria",4,2021-06-21 07:45:00,"06/21/2021","07:45:00",15.48744941,8.02969334,"high",16.1277777777778,3.455874,NA
"Alegria",4,2021-06-21 08:00:00,"06/21/2021","08:00:00",15.48645109,8.030707331,"high",16.1277777777778,3.501814,NA
"Alegria",4,2021-06-21 08:15:00,"06/21/2021","08:15:00",15.49819329,8.033272777,"high",16.1611111111111,3.521457,NA
"Alegria",4,2021-06-21 08:30:00,"06/21/2021","08:30:00",15.49961865,8.041322094,"high",16.1611111111111,3.514906,NA
"Alegria",4,2021-06-21 08:45:00,"06/21/2021","08:45:00",15.5271362,8.03448874,"high",16.1833333333333,3.482488,NA
"Alegria",4,2021-06-21 09:00:00,"06/21/2021","09:00:00",15.52521648,8.040503555,"high",16.1722222222222,3.425443,NA
"Alegria",4,2021-06-21 09:15:00,"06/21/2021","09:15:00",15.55073668,8.03009721,"high",16.2111111111111,3.34549,NA
"Alegria",4,2021-06-21 09:30:00,"06/21/2021","09:30:00",15.5599577,8.033663708,"high",16.2333333333333,3.244776,NA
"Alegria",4,2021-06-21 09:45:00,"06/21/2021","09:45:00",15.59702612,8.019481509,"high",16.2555555555556,3.125836,NA
"Alegria",4,2021-06-21 10:00:00,"06/21/2021","10:00:00",15.60417428,8.027674181,"high",16.2555555555556,2.991552,NA
"Alegria",4,2021-06-21 10:15:00,"06/21/2021","10:15:00",15.60150974,8.044045922,"high",16.2666666666667,2.845096,NA
"Alegria",4,2021-06-21 10:30:00,"06/21/2021","10:30:00",15.63279783,8.028662151,"high",16.3111111111111,2.689879,NA
"Alegria",4,2021-06-21 10:45:00,"06/21/2021","10:45:00",15.64679615,8.036589135,"high",16.3111111111111,2.529491,NA
"Alegria",4,2021-06-21 11:00:00,"06/21/2021","11:00:00",15.65642887,8.04671382,"high",16.3111111111111,2.367636,NA
"Alegria",4,2021-06-21 11:15:00,"06/21/2021","11:15:00",15.67577439,8.039799984,"high",16.3444444444444,2.20807,NA
"Alegria",4,2021-06-21 11:30:00,"06/21/2021","11:30:00",15.68866212,8.027158607,"high",16.3444444444444,2.054531,NA
"Alegria",4,2021-06-21 11:45:00,"06/21/2021","11:45:00",15.71147314,8.044349009,"high",16.3833333333333,1.91068,NA
"Alegria",4,2021-06-21 12:00:00,"06/21/2021","12:00:00",15.73350633,8.059109035,"high",16.4166666666667,1.780033,NA
"Alegria",4,2021-06-21 12:15:00,"06/21/2021","12:15:00",15.73346248,8.068879206,"high",16.4166666666667,1.665898,NA
"Alegria",4,2021-06-21 12:30:00,"06/21/2021","12:30:00",15.78000552,8.079861153,"high",16.4722222222222,1.571322,NA
"Alegria",4,2021-06-21 12:45:00,"06/21/2021","12:45:00",15.79514416,8.082478675,"high",16.4722222222222,1.49903,NA
"Alegria",4,2021-06-21 13:00:00,"06/21/2021","13:00:00",15.83533958,8.093444333,"high",16.5222222222222,1.451382,NA
"Alegria",4,2021-06-21 13:15:00,"06/21/2021","13:15:00",15.91561142,8.119544478,"high",16.6333333333333,1.430327,NA
"Alegria",4,2021-06-21 13:30:00,"06/21/2021","13:30:00",15.92426502,8.109892306,"high",16.6111111111111,1.437179,NA
"Alegria",4,2021-06-21 13:45:00,"06/21/2021","13:45:00",15.9768339,8.109600111,"high",16.6722222222222,1.472521,NA
"Alegria",4,2021-06-21 14:00:00,"06/21/2021","14:00:00",16.03002608,8.112516876,"high",16.7388888888889,1.536768,NA
"Alegria",4,2021-06-21 14:15:00,"06/21/2021","14:15:00",16.02856267,8.105446504,"high",16.7166666666667,1.630093,NA
"Alegria",4,2021-06-21 14:30:00,"06/21/2021","14:30:00",16.02338992,8.098160489,"high",16.7055555555556,1.751823,NA
"Alegria",4,2021-06-21 14:45:00,"06/21/2021","14:45:00",16.08040748,8.097582329,"high",16.7611111111111,1.901094,NA
"Alegria",4,2021-06-21 15:00:00,"06/21/2021","15:00:00",16.1046332,8.099283943,"high",16.7944444444444,2.076683,NA
"Alegria",4,2021-06-21 15:15:00,"06/21/2021","15:15:00",16.1308364,8.098608203,"high",16.8166666666667,2.276302,NA
"Alegria",4,2021-06-21 15:30:00,"06/21/2021","15:30:00",16.19219299,8.113563196,"high",16.9,2.498063,NA
"Alegria",4,2021-06-21 15:45:00,"06/21/2021","15:45:00",16.24919943,8.114331061,"high",16.9444444444444,2.738733,NA
"Alegria",4,2021-06-21 16:00:00,"06/21/2021","16:00:00",16.32094314,8.117037587,"high",17.0277777777778,2.995743,NA
"Alegria",4,2021-06-21 16:15:00,"06/21/2021","16:15:00",16.40506806,8.112502342,"high",17.1166666666667,3.265095,NA
"Alegria",4,2021-06-21 16:30:00,"06/21/2021","16:30:00",16.43154178,8.124108273,"high",17.1166666666667,3.543691,NA
"Alegria",4,2021-06-21 16:45:00,"06/21/2021","16:45:00",16.49951682,8.111888424,"high",17.1888888888889,3.826996,NA
"Alegria",4,2021-06-21 17:00:00,"06/21/2021","17:00:00",16.52545541,8.110516209,"high",17.1888888888889,4.111251,NA
"Alegria",4,2021-06-21 17:15:00,"06/21/2021","17:15:00",16.56281274,8.121105119,"high",17.2111111111111,4.3926,NA
"Alegria",4,2021-06-21 17:30:00,"06/21/2021","17:30:00",16.60656293,8.110692277,"high",17.2833333333333,4.666214,NA
"Alegria",4,2021-06-21 17:45:00,"06/21/2021","17:45:00",16.62115456,8.100707069,"high",17.2833333333333,4.928522,NA
"Alegria",4,2021-06-21 18:00:00,"06/21/2021","18:00:00",16.64538358,8.102255997,"high",17.3166666666667,5.174858,NA
"Alegria",4,2021-06-21 18:15:00,"06/21/2021","18:15:00",16.66434637,8.10497086,"high",17.3277777777778,5.401844,NA
"Alegria",4,2021-06-21 18:30:00,"06/21/2021","18:30:00",16.67829872,8.107262639,"high",17.3611111111111,5.605265,NA
"Alegria",4,2021-06-21 18:45:00,"06/21/2021","18:45:00",16.66434305,8.096042235,"high",17.3055555555556,5.78214,NA
"Alegria",4,2021-06-21 19:00:00,"06/21/2021","19:00:00",16.65527023,8.093798207,"high",17.2944444444444,5.928976,NA
"Alegria",4,2021-06-21 19:15:00,"06/21/2021","19:15:00",16.64321147,8.089706543,"high",17.2833333333333,6.043268,NA
"Alegria",4,2021-06-21 19:30:00,"06/21/2021","19:30:00",16.63345758,8.084182278,"high",17.2777777777778,6.122795,NA
"Alegria",4,2021-06-21 19:45:00,"06/21/2021","19:45:00",16.61944168,8.087221219,"high",17.2666666666667,6.16555,NA
"Alegria",4,2021-06-21 20:00:00,"06/21/2021","20:00:00",16.61661841,8.078127025,"high",17.2666666666667,6.170246,NA
"Alegria",4,2021-06-21 20:15:00,"06/21/2021","20:15:00",16.60984474,8.08020035,"high",17.2444444444444,6.135486,NA
"Alegria",4,2021-06-21 20:30:00,"06/21/2021","20:30:00",16.61359836,8.078716309,"high",17.2666666666667,6.060861,NA
"Alegria",4,2021-06-21 20:45:00,"06/21/2021","20:45:00",16.59529066,8.074581733,"high",17.2444444444444,5.946514,NA
"Alegria",4,2021-06-21 21:00:00,"06/21/2021","21:00:00",16.59040024,8.076208532,"high",17.2444444444444,5.793563,NA
"Alegria",4,2021-06-21 21:15:00,"06/21/2021","21:15:00",16.56930882,8.072585154,"high",17.2111111111111,5.603327,NA
"Alegria",4,2021-06-21 21:30:00,"06/21/2021","21:30:00",16.56980651,8.069879459,"high",17.2222222222222,5.377775,NA
"Alegria",4,2021-06-21 21:45:00,"06/21/2021","21:45:00",16.5741616,8.06641191,"high",17.2222222222222,5.119396,NA
"Alegria",4,2021-06-21 22:00:00,"06/21/2021","22:00:00",16.5558882,8.06616686,"high",17.1888888888889,4.830829,NA
"Alegria",4,2021-06-21 22:15:00,"06/21/2021","22:15:00",16.56000266,8.062593854,"high",17.2111111111111,4.516133,NA
"Alegria",4,2021-06-21 22:30:00,"06/21/2021","22:30:00",16.5539222,8.056071328,"high",17.2,4.17882,NA
"Alegria",4,2021-06-21 22:45:00,"06/21/2021","22:45:00",16.54259756,8.057764727,"high",17.1888888888889,3.823045,NA
"Alegria",4,2021-06-21 23:00:00,"06/21/2021","23:00:00",16.53480714,8.049634542,"high",17.1666666666667,3.453244,NA
"Alegria",4,2021-06-21 23:15:00,"06/21/2021","23:15:00",16.50907466,8.054715935,"high",17.1555555555556,3.073643,NA
"Alegria",4,2021-06-21 23:30:00,"06/21/2021","23:30:00",16.49474244,8.034552633,"high",17.1444444444444,2.689882,NA
"Alegria",4,2021-06-21 23:45:00,"06/21/2021","23:45:00",16.4756386,8.043950185,"high",17.1277777777778,2.306418,NA
"Alegria",4,2021-06-22 00:00:00,"06/22/2021","00:00:00",16.44797059,8.02787606,"high",17.0833333333333,1.92812,NA
"Alegria",4,2021-06-22 00:15:00,"06/22/2021","00:15:00",16.43300703,8.02539901,"high",17.05,1.559788,NA
"Alegria",4,2021-06-22 00:30:00,"06/22/2021","00:30:00",16.38571416,8.017411044,"high",17.0277777777778,1.205694,NA
"Alegria",4,2021-06-22 05:45:00,"06/22/2021","05:45:00",16.11149604,7.979733385,"high",16.7722222222222,1.065867,NA
"Alegria",4,2021-06-22 06:00:00,"06/22/2021","06:00:00",16.06918963,7.984926907,"high",16.7166666666667,1.338653,NA
"Alegria",4,2021-06-22 06:15:00,"06/22/2021","06:15:00",16.10995036,7.979036485,"high",16.7611111111111,1.612297,NA
"Alegria",4,2021-06-22 06:30:00,"06/22/2021","06:30:00",16.07580027,7.988034825,"high",16.7388888888889,1.88189,NA
"Alegria",4,2021-06-22 06:45:00,"06/22/2021","06:45:00",16.06468996,7.994370186,"high",16.6944444444444,2.143589,NA
"Alegria",4,2021-06-22 07:00:00,"06/22/2021","07:00:00",16.00183788,8.01198268,"high",16.6222222222222,2.393452,NA
"Alegria",4,2021-06-22 07:15:00,"06/22/2021","07:15:00",16.01662909,7.999119455,"high",16.6444444444444,2.628065,NA
"Alegria",4,2021-06-22 07:30:00,"06/22/2021","07:30:00",15.96094118,8.00976039,"high",16.5888888888889,2.843564,NA
"Alegria",4,2021-06-22 07:45:00,"06/22/2021","07:45:00",15.87382221,8.025540201,"high",16.4833333333333,3.037269,NA
"Alegria",4,2021-06-22 08:00:00,"06/22/2021","08:00:00",15.89121435,8.017376072,"high",16.5333333333333,3.206657,NA
"Alegria",4,2021-06-22 08:15:00,"06/22/2021","08:15:00",15.85413782,8.019208608,"high",16.4833333333333,3.349819,NA
"Alegria",4,2021-06-22 08:30:00,"06/22/2021","08:30:00",15.7853188,8.031796077,"high",16.4055555555556,3.464878,NA
"Alegria",4,2021-06-22 08:45:00,"06/22/2021","08:45:00",15.79555808,8.036342576,"high",16.45,3.550978,NA
"Alegria",4,2021-06-22 09:00:00,"06/22/2021","09:00:00",15.77798327,8.039285063,"high",16.4388888888889,3.607619,NA
"Alegria",4,2021-06-22 09:15:00,"06/22/2021","09:15:00",15.74396701,8.037414662,"high",16.3944444444444,3.634857,NA
"Alegria",4,2021-06-22 09:30:00,"06/22/2021","09:30:00",15.70839861,8.040202329,"high",16.3444444444444,3.633102,NA
"Alegria",4,2021-06-22 09:45:00,"06/22/2021","09:45:00",15.68688232,8.044707404,"high",16.3222222222222,3.603002,NA
"Alegria",4,2021-06-22 10:00:00,"06/22/2021","10:00:00",15.68879258,8.045907538,"high",16.3333333333333,3.546073,NA
"Alegria",4,2021-06-22 10:15:00,"06/22/2021","10:15:00",15.59583318,8.048898613,"high",16.2555555555556,3.464601,NA
"Alegria",4,2021-06-22 10:30:00,"06/22/2021","10:30:00",15.45230103,8.053026089,"high",16.0611111111111,3.361146,NA
"Alegria",4,2021-06-22 10:45:00,"06/22/2021","10:45:00",15.50205283,8.052736161,"high",16.15,3.238577,NA
"Alegria",4,2021-06-22 11:00:00,"06/22/2021","11:00:00",15.27839494,8.046178492,"high",15.8944444444444,3.100531,NA
"Alegria",4,2021-06-22 11:15:00,"06/22/2021","11:15:00",15.24643527,8.051631936,"high",15.8833333333333,2.950533,NA
"Alegria",4,2021-06-22 11:30:00,"06/22/2021","11:30:00",15.10778621,8.04678362,"high",15.7,2.792279,NA
"Alegria",4,2021-06-22 11:45:00,"06/22/2021","11:45:00",15.19494523,8.046641656,"high",15.8611111111111,2.630152,NA
"Alegria",4,2021-06-22 12:00:00,"06/22/2021","12:00:00",15.22407476,8.050066066,"high",15.9,2.468089,NA
"Alegria",4,2021-06-22 12:15:00,"06/22/2021","12:15:00",15.21782756,8.052814366,"high",15.8722222222222,2.31021,NA
"Alegria",4,2021-06-22 12:30:00,"06/22/2021","12:30:00",15.13594708,8.04217846,"high",15.7722222222222,2.160413,NA
"Alegria",4,2021-06-22 12:45:00,"06/22/2021","12:45:00",15.13706478,8.048199861,"high",15.7944444444444,2.022951,NA
"Alegria",4,2021-06-22 13:00:00,"06/22/2021","13:00:00",15.17636184,8.045575521,"high",15.8388888888889,1.901369,NA
"Alegria",4,2021-06-22 13:15:00,"06/22/2021","13:15:00",15.47051109,8.045840426,"high",16.2888888888889,1.799008,NA
"Alegria",4,2021-06-22 13:30:00,"06/22/2021","13:30:00",15.39868543,8.03398685,"high",16.0833333333333,1.719209,NA
"Alegria",4,2021-06-22 13:45:00,"06/22/2021","13:45:00",15.3716536,8.041885079,"high",16.0333333333333,1.664567,NA
"Alegria",4,2021-06-22 14:00:00,"06/22/2021","14:00:00",15.27052139,8.059750427,"high",15.9,1.637352,NA
"Alegria",4,2021-06-22 14:15:00,"06/22/2021","14:15:00",15.29254914,8.044920759,"high",15.9555555555556,1.63931,NA
"Alegria",4,2021-06-22 14:30:00,"06/22/2021","14:30:00",15.61111361,8.044905938,"high",16.3833333333333,1.671123,NA
"Alegria",4,2021-06-22 14:45:00,"06/22/2021","14:45:00",15.81683256,8.051705394,"high",16.5888888888889,1.733527,NA
"Alegria",4,2021-06-22 15:00:00,"06/22/2021","15:00:00",15.61334954,8.033255366,"high",16.2333333333333,1.826574,NA
"Alegria",4,2021-06-22 15:15:00,"06/22/2021","15:15:00",15.62503789,8.036847392,"high",16.3111111111111,1.949963,NA
"Alegria",4,2021-06-22 15:30:00,"06/22/2021","15:30:00",15.84293038,8.034087222,"high",16.5666666666667,2.10299,NA
